PC1	PC2	PC3	PC4	PC5
-36.4378593824047	-1.43136157881098	-19.2472071526472	11.0023789060681	-5.43605373433673
-36.3868359231078	-2.11935339792862	-24.8738046543768	-4.91772844719445	12.6927736371125
-40.6252111949892	-3.80806387838509	-28.7062504839223	-10.700482777803	17.0709003226049
-39.2885190797245	-3.5177784631655	-21.0592267083627	3.60497174419414	-7.96316314539422
-38.4051829544881	-2.31599246583177	-17.1974557433316	10.9285478560903	-12.203639843917
-39.4625654104468	-3.39287892470133	-32.0888471633601	-10.8343819223	16.2708863857232
-38.9220785273284	-3.23434830233509	-15.4768743276623	15.4145107784549	-11.9272253036343
-37.2717266142907	-3.20875777615391	-26.3340039672691	-10.6953469156162	16.6223019621703
-50.0446174947782	-10.3751525535336	-21.860491596213	-7.60303678779755	-2.00598988974904
-42.3464227404378	-5.91709159844088	-22.9907755785611	-2.02211788285907	-3.17315356765228
-39.1621722472892	-3.28130827162571	-21.2031333580813	0.984271668509282	-9.4638921685936
-32.500528674151	0.177638259086191	-30.5489641735997	-12.37392007879	15.3626048028772
-35.877864473976	-1.95342378780814	-22.4279296521156	-0.797665361631008	4.11988408615027
-38.2651024962722	-3.94437851852054	-31.0942595957927	-10.297604591049	18.7210982291412
-36.2902375014865	-1.68691714619071	-10.9905281202046	11.7843850717514	-14.6696825962148
-24.9303252654025	4.0429909837887	-7.85590573926717	8.75450937069954	-6.23615589941992
-34.3053090469804	-0.0717520469814172	-29.4869354556097	-2.69821192266585	6.69366111282473
-35.2453702915437	0.256706106154361	-27.4229338345156	-0.88050019638758	18.0103346629133
-36.6604493310692	-3.45944729931081	-18.7429426991868	0.352907348228767	-4.79906884040445
-42.5291274150779	-4.54598595097517	-34.2104617306931	-8.68519211278591	16.6889446514681
-40.2762165612444	-3.57351170024941	-20.473997178413	8.80827827385734	-13.1603632479281
-37.5070412256575	-0.319550063471473	-19.7445322610217	8.87895791714306	2.10543426677999
-35.7398055337193	-0.869530774314255	-27.3180851527538	-0.124403431463329	16.4634256853931
-39.6921089581253	-2.94882199377391	-31.3146273531317	-9.63763945827421	14.3074566554452
-44.4692105497532	-6.38097674466592	-24.1919572225302	-1.86646206373335	-7.71791872445366
-30.3616398482049	1.54101941969653	-18.4095228361279	6.94604755792485	20.1674085062774
-24.3999370494082	2.38022670167852	-16.0298609157725	6.21799580909221	12.2902053557106
-38.3106972645247	-3.07509965147739	-17.8130669433453	7.69566908664345	-10.1921728558234
-39.0533799507405	-2.86150822309523	-19.1759759608718	12.8597533731622	-3.17019044311723
-44.6580853612702	-4.2379605102051	-31.2589412962883	-6.89930588772013	15.2138249540187
-36.2986895292948	-1.99300592087059	-17.5926968335318	4.40638040779116	-6.09903366233536
-34.059867211934	0.0424559367812925	-23.3496043326915	-1.39115181704552	22.0590039542636
-36.9734943587691	-3.24354219267398	-14.1494276114867	2.88314278968397	-11.9712992075298
-36.5405539001249	-1.45067293226419	-16.4963067031414	14.4546583150219	-2.12438233818911
-33.6361707383267	0.338304555966086	-27.0075048529905	7.22089966905541	14.3513478731156
-24.8486184360812	3.85862002716398	-18.0846942870629	6.35587489264864	6.51165906131872
-33.8018333626462	-0.984168276004158	-15.7948338413982	2.40279963900328	-9.1018602483453
-38.9188454923096	-2.9898940641203	-21.220886807501	2.28930886322319	-4.73009147496185
-34.7327057283705	-0.467660244711857	-24.9036563663457	0.890889440464766	18.2580441222475
-38.2980705601874	-4.29929017861714	-31.3577259137829	-8.31214120867895	13.1846483103594
-23.439349420937	6.28587242019198	-19.7729870486818	10.1178677081805	12.7330282028534
-35.1719101418063	-1.99432721608	-10.0761054797453	19.1416333864927	-0.648700408618259
-29.1421106016098	2.06794699824058	-14.3366255174982	0.119515596470676	18.8819347443779
-29.1150641617063	1.95552164611005	-12.065115202928	9.99245514843843	-4.1061406926917
-43.8808676749463	-6.72301539595025	-11.6346550517389	4.0604395486703	9.16343836419187
-29.4237889981853	0.615686216851122	-20.4270949951221	7.18673478700839	16.5080314048383
-29.497409156423	2.16734994493517	-21.6458024299843	0.836180096527041	16.065745678832
-40.1170190727487	-4.47773588867678	-9.81988058156562	10.6544021146978	-13.3452300694175
-48.2203745475519	-7.55231197762435	-16.9635871365184	1.30363924414627	-10.544283332173
-35.8865730206527	-1.79921652940072	-18.382744186601	13.4119587531395	3.54400693900029
-40.0266298023922	-2.74487975303329	-13.4435639837277	9.09016904162849	-17.9316146372068
-34.965421764748	-3.28288647788678	-13.1999821885918	5.19573910075038	-15.0868448593514
-42.7360381174443	-4.41773587706911	-14.1799242499538	8.071087941579	-12.7365001501279
-40.7643716206093	-4.34739387272226	-25.7082005686166	0.699644135518008	7.37996967143312
-41.6119153490069	-5.15080095870845	-8.91405211482374	7.65550571720483	-17.1245989535062
-30.1229486077695	-0.617890909016329	-16.2239789864079	-14.1724237282646	15.9911726107063
-32.1426576313901	-2.26900934709682	-11.8484832216573	8.32447314006442	-16.608085865298
-41.6192030148673	-2.41415611872111	-10.6282871729774	6.04420840847379	-14.1787520165876
-32.5883456982462	-0.331910719574309	-26.44574995849	-7.93217680389644	10.6275470733769
-37.8034873067854	-2.78700058452851	-7.09927229243994	4.20754216027368	-15.1502874322205
-39.3240617896623	-2.72867025189179	-9.74638465719292	10.2922663868843	-17.1558253143037
-46.1142942786586	-4.58750973919792	-27.2120691716142	-5.20618578559045	5.22788971812805
-35.3560485540906	-2.15325425209875	-9.41203751376127	9.55782670084427	-17.5493873938404
-36.4002589008753	-2.25780831282932	-16.1270376357892	14.3106518365048	0.236640424491367
-36.1176308571175	-1.83377774713583	-7.01752757463616	11.9161398098218	-5.60978927606253
-39.7346409388366	-4.33914143832611	-8.34615398685443	16.0924251371419	-12.1908799649405
-37.1426655766755	-4.66347545051572	-7.31283391997298	9.97301820192378	-15.7050629767635
-32.0189340057871	-1.06708450917052	-13.9874228267323	-0.854429025360719	-6.32852284894191
-41.7035520301759	-4.37604846200877	-25.2955294958776	-0.346243602152465	7.09996270497784
-25.747340701707	5.24276735847976	-19.2010399188863	10.2701519868954	13.0517931422452
-36.6763995173134	-3.01930697338595	-15.6676584596174	9.70877203617213	-12.7102051399267
-36.0990565106787	-0.0273973382219749	-13.7644067845341	16.8375174449277	-0.788225422184938
-35.0767342250541	-0.0267980753992767	-7.99864588039128	12.2841749195538	-12.162297222128
-24.8650406766167	0.859661406975037	-9.58006145913117	-1.56502528810975	-2.57652479086246
-33.3876899424995	-1.49159889509499	-5.48830858811982	16.9476151023195	-16.2670018126315
-40.7792085580728	-4.13084765968394	-9.89762120386599	5.49742227401826	-13.2715732237805
-41.2247278584046	-5.42199905434544	-11.8383373708367	-0.431430554544585	-12.1663133049452
-28.9559596177991	0.38701084422408	-14.5138925451177	4.42913225086172	-6.66101861049965
-28.6261270541761	2.96020031900285	-21.1956555108649	6.45559433776154	14.8345396865049
-42.1776647093831	-4.67662861254722	-24.6430251551995	-0.233951288257483	5.71229787417078
-35.1436388120295	-0.82613348845915	-17.423743164599	8.55702255257627	-4.05453834498996
-36.6436133371428	-2.02610528559105	-18.2882702729332	7.85700036693478	-9.72143359289059
-39.1404210971284	-1.42556681173525	-16.5375493651082	16.1066898655228	-11.6341205658868
-41.3379252634335	-4.90225004139729	-15.8613201727341	3.05518019707015	-11.1441092153318
-32.0649524813234	-1.21257510356798	-11.9532167468973	9.26110023015969	-4.62848394275109
-37.7751867477985	-2.04225679388148	-16.0274482028362	15.6521070704068	-4.4401583056497
-19.8508464586128	4.18585482533243	-10.4078257323228	-5.35621114174514	-1.43020216091471
-39.3604598577198	-3.85079241942655	-20.2714469437664	-2.86676765929932	-4.44210334081636
-24.1697467046973	3.55768598976621	-20.6623477427906	5.91755086608821	13.4088674908113
-37.7717255474481	-2.14094684474292	-17.4256116221924	12.4836005198487	-11.2615090349142
-35.8932929613294	-2.90097017369431	-21.7860418351184	6.69636258931628	-11.5069403569333
-38.6765418210715	-3.20944262692748	-20.4616823396895	5.52408542443213	-7.38025626982567
-24.1471058521183	2.80858099480577	-20.0175178631571	-9.22864753887701	17.6560234818032
-38.0779759181623	-3.63656468904185	-20.7920058797235	4.94338721740666	-8.72937463048937
-41.9454549838356	-4.73896849968733	-22.645855798154	-1.50799649762083	22.3562573107913
-39.6698053944649	-3.4223792701871	-16.7691097809703	14.2685806454436	-1.11247541982364
-23.1449945315511	1.48183108447043	-6.03157767753885	11.1070092421271	-9.40051420844551
-38.0579965221344	-1.3542966264855	-15.8916245861338	16.1594213118641	-1.00628473464192
-46.0429016685074	-6.69241487987645	-33.1575225888637	-9.75120893920798	16.426466812942
-37.7076726768764	-2.18935667958947	-15.5260447157935	17.3883634249392	-1.52085026593756
-34.8141888927696	-4.06384134530007	-18.1210932059909	3.66756251043426	-9.46865312546065
-42.1632287394987	-5.80431528589537	-16.6788855899343	-1.98382718580353	-11.2729348167477
-32.6034471079043	-1.83613328126566	-5.63370635784248	15.5527142186689	-9.62312254305236
-32.4834783774062	-1.01311463970506	-4.17547245690043	17.4147319247113	-11.7366796235482
-41.0007778035083	-6.24982945182005	-15.2514275375223	-0.443741007318123	-11.9772866932009
-42.7551947917321	-5.80781260640926	-21.6983154375374	0.545474800933846	-9.21481290087621
-45.5857287466557	-5.05813294225908	-26.8919005778873	7.7814371086222	5.99733431823556
-43.2279613438228	-4.02892681877067	-20.0278941184075	3.09496726012277	1.66589034224783
-39.4372976050154	-4.0601714688159	-7.94415346092656	3.58350377766089	-14.9462247530703
-39.8338572166785	-2.8601121784161	-13.6881667533498	19.910670475249	-6.22652890949026
-36.5915856735062	-2.6037725665796	-5.62193904168825	9.45211855017497	-13.6479144073796
-40.1931782063991	-1.93539312134717	-16.5327090904177	16.2170232345983	-3.11290811597374
-39.8646862098461	-3.54600841941268	-13.8291728688068	10.3193985714576	-14.4626572191596
-38.7871677492712	-1.16857931182155	-19.412095313557	11.7728931426737	15.9905947829225
-31.9321417331395	-1.02111791917846	-12.1892942724251	11.5107128061992	-15.0221459541901
-41.4974072523181	-1.79106888931594	-22.2967605361708	7.93057002976369	15.1636900219795
-44.2624513806386	-6.16529201137333	-18.4570434018126	5.7585763807727	-16.0111712116139
-40.5402442313906	-4.3121734638902	-14.1399649441772	9.46162083535308	-13.9673517201465
-37.6186374027782	-2.03289291360512	-23.9517537527862	-4.05781554796957	6.87036291349421
-42.7038813190379	-5.18596948903811	-21.7564911153203	3.51160967078629	-10.1576445064514
-40.490825350797	-3.97856130387429	-18.9268728357022	2.24285448875011	-12.5658764901421
-37.7448010579347	-3.06194167252823	-10.6977034505012	11.9471634400795	-15.5988935692529
-35.6564245826356	-2.73816614770691	-14.7435204142565	7.469493390882	-15.0131010770151
-36.5372468675423	-2.62844028253227	-19.7570856441217	9.95424687215184	-9.40074914860912
-27.9864640117747	0.216200695247573	-10.2279469825138	0.751389855264624	-13.126967155583
-41.1178897644645	-4.0139953097945	-19.9111695141723	2.18424102081738	-12.7144674036773
-39.4529043886584	-1.33554879118125	-12.783617142377	23.6307451555246	0.69024519902827
-27.0983908656483	1.30970716655652	-10.6168143869741	0.274165135239473	-11.9491958658934
-37.7321928636536	-2.6902845499191	-11.5614883880945	8.44416561863495	-12.3075211297184
-38.3796387201803	-2.69050185811146	-30.5838598909002	-10.858510026714	17.8765598942161
-39.04889155774	-3.15054395650647	-15.0745799189971	11.8013779807273	-10.9699602946945
-41.2999891065135	-4.25298009379979	-13.3515192968325	4.80838116481894	-15.6775072856343
-38.4537479216295	-1.20263380402514	-15.3661618603347	15.1373859617708	-12.7193742139698
-38.2259071556909	-2.97057759000155	-15.6137197273199	7.80956932620686	-11.1401104034343
-34.1769932120972	-0.624803569225233	-9.20956220128321	10.2020918042708	-19.8688523852759
-37.2185289361281	-2.69293587294919	-10.8291731635148	8.54037858433897	-15.5550257729277
-37.9807040212542	-2.36435027048097	-8.91720861211821	14.8764477410228	-18.4546918632731
-40.6059108162811	-1.47136538123412	-16.3268907476383	22.7395457779839	-2.90257796097932
-38.3820867062262	-2.10913605010883	-16.2133286314708	15.6214981982189	-8.33075514129395
-47.3482884660643	-6.78214686917032	-26.5220904266453	-13.293027331402	12.9896425639544
-39.2124896993904	-2.322108808579	-18.3843189966232	1.37728482393632	-9.69707905382228
-38.8232637843969	-2.31795418065743	-7.41351538771552	8.50185786384136	-15.6072934974367
-38.8588274293679	-3.22705309734029	-18.4168873639541	8.92257472400416	-14.0069492356161
-39.0105408472698	-1.26307651045111	-8.37371353870491	14.298931680845	-14.4110094656402
-41.562831232074	-2.51640238429145	-23.4385888419	-1.35175129340497	12.3787521123022
-41.2525482371385	-4.91737049380904	-18.3068810972107	4.81774883458994	-9.85569928929187
-39.3568744851092	-3.34192806575174	-22.2406173125778	8.54252297426691	0.869425585703822
-34.6642819549129	-0.943823345383974	-16.6441723182247	-3.36004643453198	-6.80831020586143
-44.5668113458605	-6.91876782242274	-18.4088849057777	0.474647645354273	-5.51571322000552
-44.5606856910477	-3.0722085059757	-20.9228136607373	9.6005462065909	-0.910127332871
-41.4550524208181	-2.68991992537527	-15.8513297064883	10.823953800724	-5.28418543210494
-37.9090380286072	-2.74618960739583	-11.6248542905692	5.09426409812335	-13.9329131655983
-37.5884601812125	-2.60580496101054	-14.5074282769517	11.5615306361816	-19.0299268858597
-45.0683958362191	-3.48583073089144	-18.7704052280463	15.2722101141017	-1.52436801808777
-38.0020342819759	-5.46616461049234	-21.2243155351209	1.36164615605579	-5.41757297990164
-35.1706903452501	-0.949434777502685	-29.1575778825854	-1.29016405603972	21.2350930934199
-44.3028731146418	-5.93167509453652	-13.0822049013557	6.78351431093855	-13.6543197160891
-35.1685439427543	-2.79086991870326	-18.9753111711922	4.42502171628018	-12.5495483870409
-27.3069345743868	1.60018432569526	-14.7212784270125	7.0879018411016	-10.1875423666443
-41.5196991725582	-1.42775006315438	-20.3795259647308	13.0576430563451	16.6693308522089
-40.8238415041555	-4.89175155639741	-16.7905972339158	10.1744699834661	-10.9689713167272
-36.0022480367051	-1.04737909020061	-17.7693646220373	12.6384457850918	-14.6587572166713
-28.4255213836199	0.15300003532283	-14.3727196309625	11.0083153873036	-8.01705650926581
-41.3917487138275	-2.75459550576313	-22.0687705798638	9.07762561140139	18.0965007657862
-39.5169778587273	-4.33513477090884	-11.6690743840877	2.90990418946363	-12.7563847005579
-40.4896787062766	-3.42887627310509	-14.2338744269339	11.1293670639656	-13.9511727006073
-46.2702460374855	-6.3885762038032	-12.222717328205	6.64400188698166	-13.2217944659739
-39.5333979966391	-4.22921231155304	-20.9276867352634	-1.74244440066271	-7.25507372723187
-41.4523973793538	-4.53530040801037	-25.2778734746439	1.50995479882939	-1.56766157190508
-41.5986630125353	-4.9716160278935	-26.5612084342789	-9.64392159690204	15.2318009273853
-34.9825239078244	-0.111192800712078	-17.9160804464279	7.50362454382298	-12.7622807217835
-49.9120068229336	-8.5704149598007	-20.4075270207239	1.25837182480311	-1.97188601484721
-44.6389033789297	-5.19648380140102	-20.1827068454884	8.01808430182663	-14.8882545843174
-31.9588790738299	-0.447785764014362	-7.95486765381592	6.51868367112954	-17.4039718666462
-44.8899756756793	-6.18910174011457	-24.0765876138721	-4.4923162407871	10.0143350627523
-37.7196913737355	-1.33401094154193	-26.4276736141562	-15.5729884675846	23.9337396024448
-38.7674674172086	-3.05795927376962	-22.3518559230677	-0.961350603083378	0.45001471814716
-40.8852578147284	-4.52662474104252	-16.5467643371759	9.42070550297916	-15.7236136385557
-36.4464713265925	-0.320595042578046	-10.2845764569356	18.4386317243914	-14.5255188596767
-37.5715443431447	-2.33150953224996	-11.7106383589112	13.9893216283157	-13.9622276589223
-44.1938253026942	-7.33573921318393	-30.3784561248569	-11.7941246748707	13.6438053877746
-41.4974266815625	-4.52547578005785	-12.9670145130204	8.96159981753718	-17.1380511420698
-28.5170382448684	1.61344216559979	-20.5142439720069	3.87364391139779	13.6046619362371
-46.4138068921546	-6.81563383892176	-19.8512611351714	0.172161698152337	-9.52993497034656
-44.1712135902633	-4.50011979491552	-22.4263085273257	6.19766018228468	16.9926317733241
-43.1395060315273	-4.69913418115324	-11.4367563686316	5.28074771419311	-8.50844370672916
-35.5869551707834	-0.70759310491109	-10.0157861183279	20.7807486000518	-12.4898007381687
-42.6664836566213	-6.24203520881542	-15.3412371349875	1.72856198592844	-15.1602563109322
-43.6933600452606	-5.33118819943179	-21.2033322665928	1.31581012925015	-14.6818617567077
-17.9891955094086	4.58886254578143	-22.3789772639351	-5.39276740527275	13.6261496926949
-42.7385068005145	-5.13603045819125	-13.6207154930434	9.18488399170268	-12.7136861901215
-38.4705242582727	-1.91412817449598	-11.0882539824731	6.09112114489025	-15.3899255606388
-35.1539506702423	-1.71187023900169	-14.630563914223	11.8598430111235	-13.8065015708615
-41.9778732394565	-4.04142714729971	-14.9803285262123	7.23908690029479	-17.8566328966373
-35.3382768138111	-2.80822036000675	-13.4248084576942	10.9487667731954	-12.9971471117525
-30.7700316984136	1.75533086844803	-24.1418213738759	-4.79811197980912	11.8788667845928
-36.9292086183162	-2.7264412904417	-10.3479001239641	1.92994101557134	-15.5924187893391
-41.8627962383231	-4.65981978839878	-16.6940032853069	4.84479773629479	-13.4075746236669
-34.9140126965366	-1.37004211540203	-10.0940246452972	8.41426094676902	-15.4479657377097
-44.2938886681653	-5.26843729087211	-13.0032375783604	4.85573575010095	-15.898842727031
-42.0857799116716	-2.85782623551004	-9.80654020313524	7.150427487032	-14.6740516729837
-35.7233382262179	-0.748535350511708	-13.8846793480123	11.059524964653	-8.92078461158676
-36.0011178801959	-2.07941406450624	-16.2274231135576	6.64084047862744	-9.60170008546591
-38.9125021821126	-2.03578030822556	-19.2409877778142	11.9358344125849	-5.33774214241564
-41.2999903169407	-4.78253372176306	-32.3490020559132	-6.49292430400393	10.8949653824403
-31.7509581145444	-1.18031660986858	-13.124001969644	11.7180632069778	-12.0630184616123
-43.5441830184531	-6.5159803917122	-22.1789994629836	-3.58197701483318	-1.83194665317932
-47.477520159544	-6.09498978697431	-30.8133095107717	-6.97906887488835	11.5412006961783
-40.7479730777314	-4.2684057647516	-14.064134446146	2.84727744025031	-14.7512567797389
-41.4328947609258	-3.44366649914606	-17.2680843300862	-5.96782823188767	10.3144815475711
